dist,trial,policy,spearman_vs_true,spearman_vs_empirical
bounded-Pareto,8,labelfree_full|linear|seed0,0.8066422148219679,0.9542590833231491
bounded-Pareto,8,labelfree_full|linear|seed1,0.7859615891472704,0.9528333583150744
bounded-Pareto,8,labelfree_full|linear|seed2,0.8397801213969706,0.9793333177846696
bounded-Pareto,8,labelfree_tail_only|mlp8|seed0,0.8888703295456102,0.9186969096961872
bounded-Pareto,8,labelfree_tail_only|mlp8|seed1,0.9083461560510332,0.9224766427803587
bounded-Pareto,8,labelfree_tail_only|mlp8|seed2,0.9282756448800805,0.8870926310934972
bounded-Pareto,8,labelfree_no_hazard|mlp8|seed0,0.7726905960743596,0.8816883936563067
bounded-Pareto,8,labelfree_no_hazard|mlp8|seed1,0.773855393666312,0.9009966983467117
bounded-Pareto,8,labelfree_no_hazard|mlp8|seed2,0.8052638286450781,0.5611250627628974
bounded-Pareto,8,labelfree_full|mlp8|seed0,0.785156864185978,0.8918884491613118
bounded-Pareto,8,labelfree_full|mlp8|seed1,0.7107824103909748,0.8438817921290084
bounded-Pareto,8,labelfree_full|mlp8|seed2,0.2935676962670765,0.524218674763284
bounded-Pareto,9,empirical_gittins,0.44288710700126155,1.0
bounded-Pareto,9,fcfs,,
bounded-Pareto,9,mean_excess,0.17190494491041824,0.6006546865125456
bounded-Pareto,9,imitation_tail_only,0.716110405239078,0.7246963281797038
bounded-Pareto,9,imitation_no_hazard,0.575204321456208,0.9436712194225056
bounded-Pareto,9,imitation_full,0.45828519780863297,0.9916886465597576
bounded-Pareto,9,labelfree_tail_only|linear|seed0,0.13233172727834175,0.572435569632336
bounded-Pareto,9,labelfree_tail_only|linear|seed1,0.13232420127301633,0.5724302303780934
bounded-Pareto,9,labelfree_tail_only|linear|seed2,0.1323308246116343,0.5724349184159194
bounded-Pareto,9,labelfree_no_hazard|linear|seed0,0.557777387433883,0.870195274088097
bounded-Pareto,9,labelfree_no_hazard|linear|seed1,0.5181141628654589,0.8785907504629309
bounded-Pareto,9,labelfree_no_hazard|linear|seed2,0.47406025322211337,0.8476229241360274
bounded-Pareto,9,labelfree_full|linear|seed0,0.42362159469465344,0.8120990130315413
bounded-Pareto,9,labelfree_full|linear|seed1,0.4293051331066804,0.7574246382453413
bounded-Pareto,9,labelfree_full|linear|seed2,0.5330140141586893,0.8932238312404731
bounded-Pareto,9,labelfree_tail_only|mlp8|seed0,0.7299579519356294,0.7784154609741825
bounded-Pareto,9,labelfree_tail_only|mlp8|seed1,0.738819557011666,0.7069496155414587
bounded-Pareto,9,labelfree_tail_only|mlp8|seed2,0.6259754620290947,0.41313810521774486
bounded-Pareto,9,labelfree_no_hazard|mlp8|seed0,0.4119606965557236,0.5511872772173271
bounded-Pareto,9,labelfree_no_hazard|mlp8|seed1,0.3017763833548029,0.6960559825654212
bounded-Pareto,9,labelfree_no_hazard|mlp8|seed2,0.47615061095419264,0.2697016047070425
bounded-Pareto,9,labelfree_full|mlp8|seed0,0.03741173660341445,0.5946964234503863
bounded-Pareto,9,labelfree_full|mlp8|seed1,0.5032285561156873,0.3912570456524977
bounded-Pareto,9,labelfree_full|mlp8|seed2,0.6631964291816644,0.6584201658201657
bounded-Pareto,10,empirical_gittins,0.47129211981614444,1.0
bounded-Pareto,10,fcfs,,
bounded-Pareto,10,mean_excess,0.20314130548962836,0.6059670928513721
bounded-Pareto,10,imitation_tail_only,0.5667748646786068,0.8129776701307562
bounded-Pareto,10,imitation_no_hazard,0.5702013963360129,0.9656015773575831
bounded-Pareto,10,imitation_full,0.4966921618258708,0.9941278904535774
bounded-Pareto,10,labelfree_tail_only|linear|seed0,0.16802911635398154,0.5813265032927669
bounded-Pareto,10,labelfree_tail_only|linear|seed1,0.16802269599718495,0.5813219777360852
bounded-Pareto,10,labelfree_tail_only|linear|seed2,0.16802845027353128,0.5813259959024698
bounded-Pareto,10,labelfree_no_hazard|linear|seed0,0.5729264547200339,0.9268611865673393
bounded-Pareto,10,labelfree_no_hazard|linear|seed1,0.5547417983517265,0.9297050511417561
bounded-Pareto,10,labelfree_no_hazard|linear|seed2,0.4966948395234386,0.8930652242060336
bounded-Pareto,10,labelfree_full|linear|seed0,0.48249534349580103,0.8679494371553
bounded-Pareto,10,labelfree_full|linear|seed1,0.5135757468197852,0.84379993832971
bounded-Pareto,10,labelfree_full|linear|seed2,0.5528069128368549,0.9340880583791261
bounded-Pareto,10,labelfree_tail_only|mlp8|seed0,0.590548981136825,0.8432627504228066
bounded-Pareto,10,labelfree_tail_only|mlp8|seed1,0.602356581735682,0.8107841680431647
bounded-Pareto,10,labelfree_tail_only|mlp8|seed2,0.6137239291495633,0.44254295619526646
bounded-Pareto,10,labelfree_no_hazard|mlp8|seed0,0.4597636940903025,0.6318349306825305
bounded-Pareto,10,labelfree_no_hazard|mlp8|seed1,0.43073308564719454,0.7620626722651138
bounded-Pareto,10,labelfree_no_hazard|mlp8|seed2,0.45328517675647273,0.23289230473293834
bounded-Pareto,10,labelfree_full|mlp8|seed0,0.284452479297943,0.6881340952034518
bounded-Pareto,10,labelfree_full|mlp8|seed1,0.3866016598715168,0.4061252236307332
bounded-Pareto,10,labelfree_full|mlp8|seed2,0.5575044124557347,0.6765181979845933
bounded-Pareto,11,empirical_gittins,0.6894592387129572,1.0
bounded-Pareto,11,fcfs,,
bounded-Pareto,11,mean_excess,0.7830320664562765,0.7762080411963589
bounded-Pareto,11,imitation_tail_only,0.7737608012855987,0.9087133712140184
bounded-Pareto,11,imitation_no_hazard,0.71182318782008,0.9913534518143953
bounded-Pareto,11,imitation_full,0.6876050594013263,0.9994715708701841
bounded-Pareto,11,labelfree_tail_only|linear|seed0,0.7743046866448726,0.7601830716173219
bounded-Pareto,11,labelfree_tail_only|linear|seed1,0.7743029169223563,0.7601799483888034
bounded-Pareto,11,labelfree_tail_only|linear|seed2,0.7743044790755217,0.7601826909237139
bounded-Pareto,11,labelfree_no_hazard|linear|seed0,0.7433954444482737,0.9612227346060656
bounded-Pareto,11,labelfree_no_hazard|linear|seed1,0.6580815220094961,0.9432701753109551
bounded-Pareto,11,labelfree_no_hazard|linear|seed2,0.6363207484854577,0.9232063768777165
bounded-Pareto,11,labelfree_full|linear|seed0,0.5076056024425626,0.863595322425877
bounded-Pareto,11,labelfree_full|linear|seed1,0.4383020201784595,0.8281717692594973
bounded-Pareto,11,labelfree_full|linear|seed2,0.7048384875859878,0.9489874486878148
bounded-Pareto,11,labelfree_tail_only|mlp8|seed0,0.8140939566711752,0.9062580301126307
bounded-Pareto,11,labelfree_tail_only|mlp8|seed1,0.7890000823529437,0.9078000926915694
bounded-Pareto,11,labelfree_tail_only|mlp8|seed2,0.5027587381006724,0.7570118660342744
bounded-Pareto,11,labelfree_no_hazard|mlp8|seed0,0.23618304024896158,0.6388369220820191
bounded-Pareto,11,labelfree_no_hazard|mlp8|seed1,0.3142522728363335,0.7247494436829433
bounded-Pareto,11,labelfree_no_hazard|mlp8|seed2,0.8371558149373503,0.4615985993927875
bounded-Pareto,11,labelfree_full|mlp8|seed0,0.1743185927784224,0.5790853682529572
bounded-Pareto,11,labelfree_full|mlp8|seed1,-0.16644636181178332,0.20903512576466662
bounded-Pareto,11,labelfree_full|mlp8|seed2,0.5251556568721354,0.7763367472156107
bounded-Pareto,12,empirical_gittins,0.4300747307518771,1.0
bounded-Pareto,12,fcfs,,
bounded-Pareto,12,mean_excess,-0.0048134023555095025,0.6925035128165651
bounded-Pareto,12,imitation_tail_only,0.5527209818455652,0.8921415318569311
bounded-Pareto,12,imitation_no_hazard,0.44379832350300197,0.9888492719148795
bounded-Pareto,12,imitation_full,0.4299079009481807,0.9991074856177725
bounded-Pareto,12,labelfree_tail_only|linear|seed0,-0.039544154020954306,0.6713924338916937
bounded-Pareto,12,labelfree_tail_only|linear|seed1,-0.03955052257803481,0.6713884517617336
bounded-Pareto,12,labelfree_tail_only|linear|seed2,-0.03954481669911463,0.671391996003883
bounded-Pareto,12,labelfree_no_hazard|linear|seed0,0.5723125766197726,0.9546428584228543
bounded-Pareto,12,labelfree_no_hazard|linear|seed1,0.47843538864752594,0.9377470929859233
bounded-Pareto,12,labelfree_no_hazard|linear|seed2,0.5748168723405364,0.924404555764335
bounded-Pareto,12,labelfree_full|linear|seed0,0.47637998351468236,0.8583565653493338
bounded-Pareto,12,labelfree_full|linear|seed1,0.4345683688529361,0.8189018981480698
bounded-Pareto,12,labelfree_full|linear|seed2,0.515626634708521,0.942858322803363
bounded-Pareto,12,labelfree_tail_only|mlp8|seed0,0.48677721185679973,0.8932362161493049
bounded-Pareto,12,labelfree_tail_only|mlp8|seed1,0.5614152838454567,0.8928420243101108
bounded-Pareto,12,labelfree_tail_only|mlp8|seed2,0.7225911674628307,0.7439924847344214
bounded-Pareto,12,labelfree_no_hazard|mlp8|seed0,0.469450823423069,0.6011186754428186
bounded-Pareto,12,labelfree_no_hazard|mlp8|seed1,0.5029727710149701,0.723213549207595
bounded-Pareto,12,labelfree_no_hazard|mlp8|seed2,0.5874551430154015,0.4281970564900489
bounded-Pareto,12,labelfree_full|mlp8|seed0,0.3206877028095587,0.5014655356730381
bounded-Pareto,12,labelfree_full|mlp8|seed1,-0.06683226997254725,0.16979334532790746
bounded-Pareto,12,labelfree_full|mlp8|seed2,0.47610505230037453,0.8821365191864241
bounded-Pareto,13,empirical_gittins,0.18737141260429746,1.0
bounded-Pareto,13,fcfs,,
bounded-Pareto,13,mean_excess,-0.3575086483336226,0.6598671308137501
bounded-Pareto,13,imitation_tail_only,-0.054997503231795974,0.8182831535199097
bounded-Pareto,13,imitation_no_hazard,0.2306928729772196,0.9903111979110318
bounded-Pareto,13,imitation_full,0.18280239280864977,0.9987889012981754
bounded-Pareto,13,labelfree_tail_only|linear|seed0,-0.3734782545556131,0.6485752384091088
bounded-Pareto,13,labelfree_tail_only|linear|seed1,-0.3734813325305257,0.6485731130063601
bounded-Pareto,13,labelfree_tail_only|linear|seed2,-0.37347864351899523,0.6485750039227991
bounded-Pareto,13,labelfree_no_hazard|linear|seed0,0.17711358043937206,0.9560758292249736
bounded-Pareto,13,labelfree_no_hazard|linear|seed1,0.14918136669212198,0.947223737335765
bounded-Pareto,13,labelfree_no_hazard|linear|seed2,0.21729778149557635,0.9460699974068578
bounded-Pareto,13,labelfree_full|linear|seed0,0.19819284957627373,0.9387270020373878
bounded-Pareto,13,labelfree_full|linear|seed1,0.24896049259823422,0.9461519862589323
bounded-Pareto,13,labelfree_full|linear|seed2,0.13580885721853803,0.9395408674966198
bounded-Pareto,13,labelfree_tail_only|mlp8|seed0,-0.06816431229336756,0.813584257891936
bounded-Pareto,13,labelfree_tail_only|mlp8|seed1,-0.0070487487852183344,0.8343688054200199
bounded-Pareto,13,labelfree_tail_only|mlp8|seed2,0.583850174492718,0.7184239194158513
bounded-Pareto,13,labelfree_no_hazard|mlp8|seed0,0.44716860590642604,0.89546046617879
bounded-Pareto,13,labelfree_no_hazard|mlp8|seed1,0.4108806080249793,0.9143537113477268
bounded-Pareto,13,labelfree_no_hazard|mlp8|seed2,0.30975143986357045,0.04980806905338234
bounded-Pareto,13,labelfree_full|mlp8|seed0,0.12683987307057043,0.820800130017432
bounded-Pareto,13,labelfree_full|mlp8|seed1,0.43755305712329323,0.4369290388787816
bounded-Pareto,13,labelfree_full|mlp8|seed2,0.39139071255680863,0.8758292822559883
bounded-Pareto,14,empirical_gittins,0.15038052032076576,0.9999999999999998
bounded-Pareto,14,fcfs,,
bounded-Pareto,14,mean_excess,-0.3300573104611138,0.6186924020982291
bounded-Pareto,14,imitation_tail_only,0.2900975742754293,0.7442267149301285
bounded-Pareto,14,imitation_no_hazard,0.2790950049171172,0.9357919435863997
bounded-Pareto,14,imitation_full,0.1586180823377181,0.9968188243244076
bounded-Pareto,14,labelfree_tail_only|linear|seed0,-0.36861503195593975,0.5968678704865513
bounded-Pareto,14,labelfree_tail_only|linear|seed1,-0.36862261707311783,0.5968633726778999
bounded-Pareto,14,labelfree_tail_only|linear|seed2,-0.3686161385476595,0.596867161137365
bounded-Pareto,14,labelfree_no_hazard|linear|seed0,0.33657361984423184,0.8948517623551552
bounded-Pareto,14,labelfree_no_hazard|linear|seed1,0.2257204618529008,0.8896151965325045
bounded-Pareto,14,labelfree_no_hazard|linear|seed2,0.37106309474147386,0.8752140397597803
bounded-Pareto,14,labelfree_full|linear|seed0,0.2654696391014405,0.8631370723479895
bounded-Pareto,14,labelfree_full|linear|seed1,0.2424696119592609,0.857010830986848
bounded-Pareto,14,labelfree_full|linear|seed2,0.23673269393359203,0.8849135649118332
bounded-Pareto,14,labelfree_tail_only|mlp8|seed0,0.18634111967325248,0.764573719461602
bounded-Pareto,14,labelfree_tail_only|mlp8|seed1,0.41188551127513573,0.7301024767904227
bounded-Pareto,14,labelfree_tail_only|mlp8|seed2,0.2591665564012826,0.7390601139393623
bounded-Pareto,14,labelfree_no_hazard|mlp8|seed0,0.6124937928567387,0.6923521407803296
bounded-Pareto,14,labelfree_no_hazard|mlp8|seed1,0.4499852617439337,0.829325814836935
bounded-Pareto,14,labelfree_no_hazard|mlp8|seed2,0.2916686416771694,0.6283463384803769
bounded-Pareto,14,labelfree_full|mlp8|seed0,-0.010052892510975573,0.6893619579029553
bounded-Pareto,14,labelfree_full|mlp8|seed1,0.03264106761748689,0.5380085807892145
bounded-Pareto,14,labelfree_full|mlp8|seed2,0.5717189336624283,0.8054667553416608
bounded-Pareto,15,empirical_gittins,0.2210505173990939,1.0
bounded-Pareto,15,fcfs,,
bounded-Pareto,15,mean_excess,-0.31287470875845264,0.628693875818394
bounded-Pareto,15,imitation_tail_only,0.33820524835691956,0.7973699897344753
bounded-Pareto,15,imitation_no_hazard,0.30725654956627374,0.9726878867207854
bounded-Pareto,15,imitation_full,0.19739027727389383,0.9969370599058012
bounded-Pareto,15,labelfree_tail_only|linear|seed0,-0.3385746304767809,0.6102811511356077
bounded-Pareto,15,labelfree_tail_only|linear|seed1,-0.3385796693804801,0.6102776045675061
bounded-Pareto,15,labelfree_tail_only|linear|seed2,-0.33857529539995906,0.6102807430486786
bounded-Pareto,15,labelfree_no_hazard|linear|seed0,0.29119393198967236,0.9372268333578273
bounded-Pareto,15,labelfree_no_hazard|linear|seed1,0.15540466824919041,0.9271133745003227
bounded-Pareto,15,labelfree_no_hazard|linear|seed2,0.25855574679444704,0.9088865998857104
bounded-Pareto,15,labelfree_full|linear|seed0,0.10794339127479317,0.8750228202341173
bounded-Pareto,15,labelfree_full|linear|seed1,0.0802112016899336,0.8630120154585557
bounded-Pareto,15,labelfree_full|linear|seed2,0.16710618037334465,0.9282185545151302
bounded-Pareto,15,labelfree_tail_only|mlp8|seed0,0.27811557918718094,0.8316421320093026
bounded-Pareto,15,labelfree_tail_only|mlp8|seed1,0.40206893635083624,0.8001473270531491
bounded-Pareto,15,labelfree_tail_only|mlp8|seed2,0.7760573030674323,0.43379024629343765
bounded-Pareto,15,labelfree_no_hazard|mlp8|seed0,0.28388969210954645,0.693122185067879
bounded-Pareto,15,labelfree_no_hazard|mlp8|seed1,0.2097335141018961,0.810181951805496
bounded-Pareto,15,labelfree_no_hazard|mlp8|seed2,0.48975276952113367,0.23567233969549248
bounded-Pareto,15,labelfree_full|mlp8|seed0,-0.17796699989614106,0.6572384827781166
bounded-Pareto,15,labelfree_full|mlp8|seed1,0.17866121633317328,0.5123516545245917
bounded-Pareto,15,labelfree_full|mlp8|seed2,0.5255284089977392,0.8171189607347303
bounded-Pareto,16,empirical_gittins,0.3471677700072179,1.0
bounded-Pareto,16,fcfs,,
bounded-Pareto,16,mean_excess,-0.01968120065322183,0.7777010173833804
bounded-Pareto,16,imitation_tail_only,0.6778821344815653,0.8403432728540412
bounded-Pareto,16,imitation_no_hazard,0.3761393719484637,0.9891152030140429
bounded-Pareto,16,imitation_full,0.35360275102533045,0.9993354228361717
bounded-Pareto,16,labelfree_tail_only|linear|seed0,-0.0690231695386109,0.7534293520656251
bounded-Pareto,16,labelfree_tail_only|linear|seed1,-0.06903248777032839,0.753424542175047
bounded-Pareto,16,labelfree_tail_only|linear|seed2,-0.069024266892049,0.7534288124293954
bounded-Pareto,16,labelfree_no_hazard|linear|seed0,0.565601714098807,0.9478995444769993
bounded-Pareto,16,labelfree_no_hazard|linear|seed1,0.5152421419708865,0.935988051251693
bounded-Pareto,16,labelfree_no_hazard|linear|seed2,0.6297957602781972,0.9043855625388298
bounded-Pareto,16,labelfree_full|linear|seed0,0.5502023486239246,0.8599175134006168
bounded-Pareto,16,labelfree_full|linear|seed1,0.519795630387645,0.8192571337669038
bounded-Pareto,16,labelfree_full|linear|seed2,0.5473205823373786,0.9358288474482511
bounded-Pareto,16,labelfree_tail_only|mlp8|seed0,0.598437731371492,0.8596217395470453
bounded-Pareto,16,labelfree_tail_only|mlp8|seed1,0.6785439553896964,0.8406372681224052
bounded-Pareto,16,labelfree_tail_only|mlp8|seed2,0.7858710688084312,0.7242628372321012
bounded-Pareto,16,labelfree_no_hazard|mlp8|seed0,0.6414845329015799,0.6024901034931688
bounded-Pareto,16,labelfree_no_hazard|mlp8|seed1,0.6073110352269377,0.7287070817047746
bounded-Pareto,16,labelfree_no_hazard|mlp8|seed2,0.44820778774929443,0.5621596243276431
bounded-Pareto,16,labelfree_full|mlp8|seed0,0.48286329511474174,0.5165222072380066
bounded-Pareto,16,labelfree_full|mlp8|seed1,0.32915624971617147,0.30570191118249745
bounded-Pareto,16,labelfree_full|mlp8|seed2,0.37812798122048297,0.8678145244480665
bounded-Pareto,17,empirical_gittins,0.37216537640637953,1.0
bounded-Pareto,17,fcfs,,
bounded-Pareto,17,mean_excess,0.20363324287064047,0.7291400453853685
bounded-Pareto,17,imitation_tail_only,0.634164707090976,0.815066004336358
bounded-Pareto,17,imitation_no_hazard,0.45352452505364177,0.9707620287229095
bounded-Pareto,17,imitation_full,0.37441620048257296,0.9987713004630845
bounded-Pareto,17,labelfree_tail_only|linear|seed0,0.1550785608241016,0.7023544411941661
bounded-Pareto,17,labelfree_tail_only|linear|seed1,0.15506924737510808,0.7023492412046457
bounded-Pareto,17,labelfree_tail_only|linear|seed2,0.15507750891684408,0.7023538716791928
bounded-Pareto,17,labelfree_no_hazard|linear|seed0,0.5396352846403077,0.929106989436704
bounded-Pareto,17,labelfree_no_hazard|linear|seed1,0.42783858136854097,0.943346228226862
bounded-Pareto,17,labelfree_no_hazard|linear|seed2,0.4449189712577896,0.9027020602994279
bounded-Pareto,17,labelfree_full|linear|seed0,0.3306425962607632,0.892392852993502
bounded-Pareto,17,labelfree_full|linear|seed1,0.29748130111607557,0.8895160359880999
bounded-Pareto,17,labelfree_full|linear|seed2,0.4569488349965693,0.9355934880009437
bounded-Pareto,17,labelfree_tail_only|mlp8|seed0,0.6364874065170263,0.828022412538877
bounded-Pareto,17,labelfree_tail_only|mlp8|seed1,0.6647182523907736,0.8058423762778997
bounded-Pareto,17,labelfree_tail_only|mlp8|seed2,0.7745936460617768,0.6686274666682405
bounded-Pareto,17,labelfree_no_hazard|mlp8|seed0,0.3814743964248024,0.7671505489964922
bounded-Pareto,17,labelfree_no_hazard|mlp8|seed1,0.2931608920052844,0.8289273283911855
bounded-Pareto,17,labelfree_no_hazard|mlp8|seed2,0.7338009987301909,0.5179273977681216
bounded-Pareto,17,labelfree_full|mlp8|seed0,0.12922487444135472,0.8085238508317499
bounded-Pareto,17,labelfree_full|mlp8|seed1,0.17712757983103417,0.7216903081642154
bounded-Pareto,17,labelfree_full|mlp8|seed2,0.11477278257611676,0.6982965078947356
bounded-Pareto,18,empirical_gittins,0.5900550683602965,1.0
bounded-Pareto,18,fcfs,,
bounded-Pareto,18,mean_excess,0.5914712652154458,0.7916087899458242
bounded-Pareto,18,imitation_tail_only,0.81859798344819,0.9144224546023285
bounded-Pareto,18,imitation_no_hazard,0.6112074586972575,0.997068888003929
bounded-Pareto,18,imitation_full,0.5968730814467992,0.9993966258706205
bounded-Pareto,18,labelfree_tail_only|linear|seed0,0.5710303962206533,0.7747210129027237
bounded-Pareto,18,labelfree_tail_only|linear|seed1,0.5710265189928782,0.7747177203564166
bounded-Pareto,18,labelfree_tail_only|linear|seed2,0.5710299708103097,0.7747206459324865
bounded-Pareto,18,labelfree_no_hazard|linear|seed0,0.7331369830194988,0.9661541997760301
bounded-Pareto,18,labelfree_no_hazard|linear|seed1,0.6221517498869729,0.9757602091461063
bounded-Pareto,18,labelfree_no_hazard|linear|seed2,0.6545932790731048,0.9428240908281869
bounded-Pareto,18,labelfree_full|linear|seed0,0.5262086046981612,0.9254574506434966
bounded-Pareto,18,labelfree_full|linear|seed1,0.48108292976668005,0.9092831786583232
bounded-Pareto,18,labelfree_full|linear|seed2,0.6714737766834196,0.97426137698115
bounded-Pareto,18,labelfree_tail_only|mlp8|seed0,0.8236012291306137,0.9039832416568508
bounded-Pareto,18,labelfree_tail_only|mlp8|seed1,0.8352181062289281,0.9048345066920515
bounded-Pareto,18,labelfree_tail_only|mlp8|seed2,0.7500188035288082,0.8307788399856773
bounded-Pareto,18,labelfree_no_hazard|mlp8|seed0,0.40224411732304816,0.7948828582246915
bounded-Pareto,18,labelfree_no_hazard|mlp8|seed1,0.44117757900319293,0.8334924572437106
bounded-Pareto,18,labelfree_no_hazard|mlp8|seed2,0.8505052910759353,0.43898542193173423
bounded-Pareto,18,labelfree_full|mlp8|seed0,0.40854465473649487,0.7933232388008807
bounded-Pareto,18,labelfree_full|mlp8|seed1,0.20634540309988988,0.6653246198719003
bounded-Pareto,18,labelfree_full|mlp8|seed2,0.06595188153093443,0.5516793243435876
bounded-Pareto,19,empirical_gittins,0.6768268135852084,1.0
bounded-Pareto,19,fcfs,,
bounded-Pareto,19,mean_excess,0.873999372703518,0.7224559100692712
bounded-Pareto,19,imitation_tail_only,0.8385709076271425,0.8940335672267028
bounded-Pareto,19,imitation_no_hazard,0.7100069822426569,0.9865196779407925
bounded-Pareto,19,imitation_full,0.6871140116915676,0.995013085619605
bounded-Pareto,19,labelfree_tail_only|linear|seed0,0.864361377628179,0.7056535993049938
bounded-Pareto,19,labelfree_tail_only|linear|seed1,0.8643595215480618,0.7056503694390247
bounded-Pareto,19,labelfree_tail_only|linear|seed2,0.8643611733946296,0.7056532364250956
bounded-Pareto,19,labelfree_no_hazard|linear|seed0,0.7327342982661779,0.9675184778010586
bounded-Pareto,19,labelfree_no_hazard|linear|seed1,0.8122870534589479,0.9474181242476749
bounded-Pareto,19,labelfree_no_hazard|linear|seed2,0.6828546996858478,0.9518072709051584
bounded-Pareto,19,labelfree_full|linear|seed0,0.7843928236539884,0.9162077998297655
bounded-Pareto,19,labelfree_full|linear|seed1,0.8173019281479098,0.8771885486744994
bounded-Pareto,19,labelfree_full|linear|seed2,0.8065725251336783,0.9515111260778012
bounded-Pareto,19,labelfree_tail_only|mlp8|seed0,0.8823102279857994,0.8869364022700175
bounded-Pareto,19,labelfree_tail_only|mlp8|seed1,0.8338605850780694,0.8976447967879352
bounded-Pareto,19,labelfree_tail_only|mlp8|seed2,0.18807737021890317,0.5590357763447492
bounded-Pareto,19,labelfree_no_hazard|mlp8|seed0,0.5526758098615574,0.7523716205787606
bounded-Pareto,19,labelfree_no_hazard|mlp8|seed1,0.5616018134656674,0.8579602377419601
bounded-Pareto,19,labelfree_no_hazard|mlp8|seed2,0.20577900359713733,0.11246331567193825
bounded-Pareto,19,labelfree_full|mlp8|seed0,0.7088265605139993,0.6011949033131216
bounded-Pareto,19,labelfree_full|mlp8|seed1,0.6006108838979121,0.2723504096056306
bounded-Pareto,19,labelfree_full|mlp8|seed2,0.40542623407360373,0.7331979920412134
