model,seed,policy,mrt,ratio,n_jobs,n_busy
stationary α=2.0,5,static,14.193505449261322,1.0285465128850122,20645,4000
stationary α=2.0,5,kupd_50,14.416905788326472,1.0447354410214895,20645,4000
stationary α=2.0,5,kupd_200,14.10530394768709,1.0221549032012947,20645,4000
stationary α=2.0,5,kupd_500,14.06985759263744,1.0195862477686297,20645,4000
stationary α=2.0,5,kupd_2000,13.802290142891742,1.000196705954504,20645,4000
stationary α=2.0,6,genie,13.250000513927434,1.0,19458,4000
stationary α=2.0,6,fcfs,24.256213896597803,1.830657581567747,19458,4000
stationary α=2.0,6,static,13.383888374961456,1.0101047438370503,19458,4000
stationary α=2.0,6,kupd_50,13.688128276287387,1.033066244933306,19458,4000
stationary α=2.0,6,kupd_200,13.636159420289856,1.0291440672743009,19458,4000
