dist,rho,n,trial,ell,empirical,truncated,true_gittins,fcfs,plcfs,true_paired
1-6-14,0.98,100,16,15.0,382.5612068440639,419.4639216063918,250.57280262316408,279.70483354616783,352.8057550150209,283.3374053497042
1-6-14,0.98,100,17,14.64,331.53269011456314,634.167520871899,250.57280262316408,279.70483354616783,352.8057550150209,249.88853175298155
1-6-14,0.98,100,18,14.77,334.68395876221285,414.0984155801719,250.57280262316408,279.70483354616783,352.8057550150209,222.29617397582552
1-6-14,0.98,100,19,14.86,493.5425932614584,530.923631186153,250.57280262316408,279.70483354616783,352.8057550150209,366.9494659919821
1-6-14,0.98,100,12,15.43,341.2361875668773,352.2313044510027,250.57280262316408,279.70483354616783,352.8057550150209,317.885401579277
1-6-14,0.98,100,13,14.95,251.1628991901925,334.79918471009415,250.57280262316408,279.70483354616783,352.8057550150209,246.00896856520976
1-6-14,0.98,100,14,14.81,701.4657255558551,843.5981080825424,250.57280262316408,279.70483354616783,352.8057550150209,357.3742308938112
1-6-14,0.98,100,15,14.73,618.2163306426628,670.5093127805911,250.57280262316408,279.70483354616783,352.8057550150209,282.5164625367404
1-6-14,0.98,100,20,15.03,244.7045006312367,349.8634830430797,250.57280262316408,279.70483354616783,352.8057550150209,212.82985986697415
1-6-14,0.98,100,21,14.8,252.7386247928496,257.66050014942005,250.57280262316408,279.70483354616783,352.8057550150209,174.7248008839779
1-6-14,0.98,100,22,14.44,919.0241765866848,968.9106499813514,250.57280262316408,279.70483354616783,352.8057550150209,260.9913590918944
1-6-14,0.98,100,23,14.81,358.0594391853668,523.8007425985293,250.57280262316408,279.70483354616783,352.8057550150209,258.93885963817837
1-6-14,0.98,100,24,14.77,361.859137090037,433.3454970086507,250.57280262316408,279.70483354616783,352.8057550150209,212.76047266579977
1-6-14,0.98,100,25,15.07,308.3744637738985,388.2206336159601,250.57280262316408,279.70483354616783,352.8057550150209,255.9099887150772
1-6-14,0.98,100,26,15.2,300.5961752191358,344.4774384758887,250.57280262316408,279.70483354616783,352.8057550150209,319.3951007894988
1-6-14,0.98,100,27,14.58,458.1020833054956,702.712229175482,250.57280262316408,279.70483354616783,352.8057550150209,243.11468405391216
1-6-14,0.98,100,32,14.91,231.5277613958008,291.42039128046974,250.57280262316408,279.70483354616783,352.8057550150209,199.14070308830435
1-6-14,0.98,100,33,15.09,206.0609472448568,236.60267106737507,250.57280262316408,279.70483354616783,352.8057550150209,242.3225404874321
1-6-14,0.98,100,34,14.73,271.929386982956,424.29535801245135,250.57280262316408,279.70483354616783,352.8057550150209,274.9754400256118
1-6-14,0.98,100,35,15.0,358.96943742720913,476.2786006138561,250.57280262316408,279.70483354616783,352.8057550150209,301.51220805850943
1-6-14,0.98,100,28,14.73,263.7289539303727,509.57447262885967,250.57280262316408,279.70483354616783,352.8057550150209,217.40037109453945
1-6-14,0.98,100,29,15.19,431.9955157243569,462.44727104408,250.57280262316408,279.70483354616783,352.8057550150209,338.0481569123446
1-6-14,0.98,100,30,14.82,294.4852174352908,302.47773436162436,250.57280262316408,279.70483354616783,352.8057550150209,243.4497977183024
1-6-14,0.98,100,31,15.1,317.6264209681072,356.5100267660442,250.57280262316408,279.70483354616783,352.8057550150209,281.897157636105
1-6-14,0.98,100,36,14.75,454.0861850545471,489.047874143555,250.57280262316408,279.70483354616783,352.8057550150209,232.3531223747744
1-6-14,0.98,100,37,14.93,300.2486587528453,372.9551817664496,250.57280262316408,279.70483354616783,352.8057550150209,275.2153484087175
1-6-14,0.98,100,38,14.79,263.6451375615587,598.5137504280316,250.57280262316408,279.70483354616783,352.8057550150209,235.25015294734183
1-6-14,0.98,100,39,15.21,300.33778111577476,337.1632938484318,250.57280262316408,279.70483354616783,352.8057550150209,296.4477948839854
1-6-14,0.98,100,40,14.96,286.52215906154413,402.98341716696416,250.57280262316408,279.70483354616783,352.8057550150209,281.999251501277
1-6-14,0.98,100,41,15.01,448.22315708715433,468.45136098875975,250.57280262316408,279.70483354616783,352.8057550150209,294.8708131982845
1-6-14,0.98,100,42,14.88,283.13672904773165,407.14589251089416,250.57280262316408,279.70483354616783,352.8057550150209,236.4717909935206
1-6-14,0.98,100,43,14.92,339.6240723749348,555.3978826401433,250.57280262316408,279.70483354616783,352.8057550150209,285.30347860132457
1-6-14,0.98,100,44,14.76,236.25664824225348,537.4458458818202,250.57280262316408,279.70483354616783,352.8057550150209,204.99265356250604
1-6-14,0.98,100,45,14.96,415.2103676311242,454.21123669865466,250.57280262316408,279.70483354616783,352.8057550150209,270.1454442506324
1-6-14,0.98,100,46,14.88,532.6461222797927,542.1176301918499,250.57280262316408,279.70483354616783,352.8057550150209,260.45461092774707
1-6-14,0.98,100,47,14.62,402.66572547897744,467.0007901240454,250.57280262316408,279.70483354616783,352.8057550150209,234.9711067490583
1-6-14,0.98,100,48,14.85,239.29116888539747,357.96817044947875,250.57280262316408,279.70483354616783,352.8057550150209,214.36123965774055
1-6-14,0.98,100,49,14.71,213.63014295920232,395.3560800601934,250.57280262316408,279.70483354616783,352.8057550150209,194.4252028140579
1-6-14,0.98,100,50,14.68,434.6502686950212,774.5767339253699,250.57280262316408,279.70483354616783,352.8057550150209,252.07168935480405
1-6-14,0.98,100,51,14.9,409.8989970815234,462.0804538047608,250.57280262316408,279.70483354616783,352.8057550150209,268.9130593509821
1-6-14,0.98,100,52,14.79,376.36397467907494,439.5824833547704,250.57280262316408,279.70483354616783,352.8057550150209,225.9109221736743
1-6-14,0.98,100,53,14.97,186.36609277745157,211.04572519083968,250.57280262316408,279.70483354616783,352.8057550150209,221.4180709395355
1-6-14,0.98,100,54,14.98,225.28544903333983,259.09665492391207,250.57280262316408,279.70483354616783,352.8057550150209,207.17858370070297
1-6-14,0.98,100,55,14.96,317.39350461450346,364.7704596930607,250.57280262316408,279.70483354616783,352.8057550150209,235.11338953231916
1-6-14,0.98,100,60,15.14,251.790277811764,256.4268110145903,250.57280262316408,279.70483354616783,352.8057550150209,217.74067507820283
1-6-14,0.98,100,61,15.13,243.42422799097065,244.82820316027087,250.57280262316408,279.70483354616783,352.8057550150209,190.08562183532464
1-6-14,0.98,100,62,14.79,350.52175798213955,368.1254303780047,250.57280262316408,279.70483354616783,352.8057550150209,193.15586505381663
1-6-14,0.98,100,63,14.92,287.19596547845043,397.53144927230545,250.57280262316408,279.70483354616783,352.8057550150209,379.13664233488134
1-6-14,0.98,100,56,14.69,390.0548847969578,641.5025127782476,250.57280262316408,279.70483354616783,352.8057550150209,270.43312314913993
1-6-14,0.98,100,57,14.72,697.5002936635507,708.6211133200796,250.57280262316408,279.70483354616783,352.8057550150209,289.862382655064
1-6-14,0.98,100,58,14.68,342.05783718572326,572.9006819436067,250.57280262316408,279.70483354616783,352.8057550150209,224.9835856285694
1-6-14,0.98,100,59,14.95,448.9316453677995,518.0517980770396,250.57280262316408,279.70483354616783,352.8057550150209,283.24821344655174
1-6-14,0.98,100,68,14.78,282.72858449822394,535.4789749814726,250.57280262316408,279.70483354616783,352.8057550150209,232.0510932332126
1-6-14,0.98,100,69,14.9,352.2489115571307,363.7614307924906,250.57280262316408,279.70483354616783,352.8057550150209,251.66442302772245
1-6-14,0.98,100,70,14.59,455.2525395803144,563.9982240290524,250.57280262316408,279.70483354616783,352.8057550150209,197.5458672999719
1-6-14,0.98,100,71,14.91,172.04575319148935,229.30260409771475,250.57280262316408,279.70483354616783,352.8057550150209,204.6131574111984
1-6-14,0.98,100,64,14.84,287.8949996971663,355.59777529742587,250.57280262316408,279.70483354616783,352.8057550150209,286.35691612798087
1-6-14,0.98,100,65,14.9,267.184954882586,309.3414871835137,250.57280262316408,279.70483354616783,352.8057550150209,309.6372093013486
1-6-14,0.98,100,66,14.58,971.206188832512,1020.1200317729424,250.57280262316408,279.70483354616783,352.8057550150209,256.8695040168923
1-6-14,0.98,100,67,14.81,216.799877023192,223.96046092913505,250.57280262316408,279.70483354616783,352.8057550150209,181.23814289472915
1-6-14,0.98,100,72,14.93,401.75121852135743,407.6522480663369,250.57280262316408,279.70483354616783,352.8057550150209,249.62070602198423
1-6-14,0.98,100,73,14.72,517.6227610613131,823.8921404103459,250.57280262316408,279.70483354616783,352.8057550150209,315.91050919641316
1-6-14,0.98,100,74,14.99,323.3664734069068,352.0202045333948,250.57280262316408,279.70483354616783,352.8057550150209,254.0980470091509
1-6-14,0.98,100,75,14.6,680.7899635393152,757.9668955841424,250.57280262316408,279.70483354616783,352.8057550150209,272.2473902452704
1-6-14,0.98,100,76,14.78,290.35406473657474,403.0118771451879,250.57280262316408,279.70483354616783,352.8057550150209,245.19825407490893
1-6-14,0.98,100,77,14.58,388.1101313008857,744.0822442381965,250.57280262316408,279.70483354616783,352.8057550150209,256.1278919201273
1-6-14,0.98,100,78,14.99,267.4810315598636,314.695985798459,250.57280262316408,279.70483354616783,352.8057550150209,206.03904437250048
1-6-14,0.98,100,79,14.46,831.2295612967365,1169.511601419859,250.57280262316408,279.70483354616783,352.8057550150209,269.4720141949839
1-6-14,0.98,100,80,15.23,271.3921091704235,277.89930486191724,250.57280262316408,279.70483354616783,352.8057550150209,265.4739081316719
1-6-14,0.98,100,81,14.41,251.1358740747294,1024.7390279866702,250.57280262316408,279.70483354616783,352.8057550150209,256.87285002219426
1-6-14,0.98,100,82,14.87,231.02561217339996,286.10695646562056,250.57280262316408,279.70483354616783,352.8057550150209,210.7792874680274
1-6-14,0.98,100,83,14.7,471.78939239532474,572.5637957686049,250.57280262316408,279.70483354616783,352.8057550150209,298.10826222661086
1-6-14,0.98,100,84,14.44,579.3377814061029,1019.8835516227556,250.57280262316408,279.70483354616783,352.8057550150209,227.6624077320111
1-6-14,0.98,100,85,14.68,224.14847261195595,448.1482830154233,250.57280262316408,279.70483354616783,352.8057550150209,210.53209312998845
1-6-14,0.98,100,86,14.5,897.0552227200673,930.2739137811318,250.57280262316408,279.70483354616783,352.8057550150209,322.37147244226503
1-6-14,0.98,100,87,14.87,286.5395257876524,310.16229521791905,250.57280262316408,279.70483354616783,352.8057550150209,193.37461544198212
1-6-14,0.98,100,92,14.74,251.9836413709156,364.3053849138424,250.57280262316408,279.70483354616783,352.8057550150209,199.49341822359764
1-6-14,0.98,100,93,14.71,361.2061395029172,424.8120837286439,250.57280262316408,279.70483354616783,352.8057550150209,220.17315667222996
1-6-14,0.98,100,94,14.7,260.2699832117681,331.8635841245263,250.57280262316408,279.70483354616783,352.8057550150209,174.99701364914188
1-6-14,0.98,100,95,14.94,178.27405111254436,192.20901422928085,250.57280262316408,279.70483354616783,352.8057550150209,152.9037868124937
1-6-14,0.98,100,88,14.85,339.09300847851085,550.2495569317362,250.57280262316408,279.70483354616783,352.8057550150209,261.0965584423327
1-6-14,0.98,100,89,14.91,404.6724237462397,460.14798278816505,250.57280262316408,279.70483354616783,352.8057550150209,258.71101466080313
1-6-14,0.98,100,90,14.85,638.7820200315808,754.6943716046356,250.57280262316408,279.70483354616783,352.8057550150209,343.8414927929751
1-6-14,0.98,100,91,14.81,301.51220621005206,411.3308427229227,250.57280262316408,279.70483354616783,352.8057550150209,219.6789245509376
1-6-14,0.98,100,96,14.98,344.675666921178,500.4425019556776,250.57280262316408,279.70483354616783,352.8057550150209,303.25715578947364
1-6-14,0.98,100,97,14.45,996.701736510115,1458.3777318309212,250.57280262316408,279.70483354616783,352.8057550150209,306.9134170809473
1-6-14,0.98,100,98,14.82,446.6894012328451,554.6900634624019,250.57280262316408,279.70483354616783,352.8057550150209,273.17158482278455
1-6-14,0.98,100,99,15.1,247.82540484929748,283.05318191170903,250.57280262316408,279.70483354616783,352.8057550150209,248.26343282676615
1-6-14,0.98,1000,0,15.03,268.2483998070221,347.1166696713663,250.57280262316408,279.70483354616783,352.8057550150209,257.74509135104694
1-6-14,0.98,1000,1,15.04,238.66313230817988,273.3807728926362,250.57280262316408,279.70483354616783,352.8057550150209,207.7588123418582
1-6-14,0.98,1000,2,15.01,223.75948544099205,287.3791602341539,250.57280262316408,279.70483354616783,352.8057550150209,207.22712759759176
1-6-14,0.98,1000,3,14.93,203.52267471748976,288.77241524693204,250.57280262316408,279.70483354616783,352.8057550150209,187.7869035073713
1-6-14,0.98,1000,4,15.06,254.26770640403103,304.95167985726704,250.57280262316408,279.70483354616783,352.8057550150209,235.73582931948857
1-6-14,0.98,1000,5,15.17,257.4941332383448,292.2119364773065,250.57280262316408,279.70483354616783,352.8057550150209,234.23200752479548
1-6-14,0.98,1000,6,15.1,305.64931351443033,378.31709742445594,250.57280262316408,279.70483354616783,352.8057550150209,280.63149797940827
1-6-14,0.98,1000,7,15.07,249.56753193400604,312.38366200556936,250.57280262316408,279.70483354616783,352.8057550150209,266.67789792189996
1-6-14,0.98,1000,8,14.96,287.46407758355286,439.5114246456631,250.57280262316408,279.70483354616783,352.8057550150209,303.7598876958122
1-6-14,0.98,1000,9,15.08,268.35720066624464,324.1197528625778,250.57280262316408,279.70483354616783,352.8057550150209,259.2107980650687
1-6-14,0.98,1000,10,14.99,221.02837025507856,282.1533741663374,250.57280262316408,279.70483354616783,352.8057550150209,191.2769416569499
1-6-14,0.98,1000,11,15.01,198.12615160279393,265.02830689535716,250.57280262316408,279.70483354616783,352.8057550150209,183.875876307098
1-6-14,0.98,1000,12,14.98,194.68178303431645,247.43741843767435,250.57280262316408,279.70483354616783,352.8057550150209,214.4660490640709
1-6-14,0.98,1000,13,15.04,234.62075273892464,291.3949192283147,250.57280262316408,279.70483354616783,352.8057550150209,214.96222103473673
1-6-14,0.98,1000,14,15.14,227.128738034726,252.93822102404533,250.57280262316408,279.70483354616783,352.8057550150209,201.8636972892471
1-6-14,0.98,1000,15,15.05,388.356823472418,535.6721648505134,250.57280262316408,279.70483354616783,352.8057550150209,330.9678687522211
1-6-14,0.98,1000,16,15.01,141.26315554067048,170.27338598329754,250.57280262316408,279.70483354616783,352.8057550150209,138.97360387718422
1-6-14,0.98,1000,17,14.97,208.5001902843071,267.2465371454156,250.57280262316408,279.70483354616783,352.8057550150209,206.86833492412768
1-6-14,0.98,1000,18,14.9,269.8714697937477,383.9541461493007,250.57280262316408,279.70483354616783,352.8057550150209,245.2563616409036
1-6-14,0.98,1000,19,14.91,295.325609357205,420.4344537942128,250.57280262316408,279.70483354616783,352.8057550150209,240.4894169337188
1-6-14,0.98,1000,20,15.18,283.3442075063433,329.25934010381116,250.57280262316408,279.70483354616783,352.8057550150209,258.00770243438336
1-6-14,0.98,1000,21,15.05,168.84077849949867,196.8117756658965,250.57280262316408,279.70483354616783,352.8057550150209,272.0741960228376
1-6-14,0.98,1000,22,15.02,264.0568476550025,359.76185352890184,250.57280262316408,279.70483354616783,352.8057550150209,235.8467468867132
1-6-14,0.98,1000,23,15.01,247.95702207262968,286.1288164647631,250.57280262316408,279.70483354616783,352.8057550150209,228.4412849026519
1-6-14,0.98,1000,24,14.92,307.00085788656446,454.57824498895025,250.57280262316408,279.70483354616783,352.8057550150209,278.9238855383937
1-6-14,0.98,1000,25,14.95,179.8253613215617,232.64522553002996,250.57280262316408,279.70483354616783,352.8057550150209,203.73804248026593
1-6-14,0.98,1000,26,14.96,230.83558784755513,362.4824394025647,250.57280262316408,279.70483354616783,352.8057550150209,218.8065869810584
1-6-14,0.98,1000,27,15.07,264.3102712882193,336.59358253237866,250.57280262316408,279.70483354616783,352.8057550150209,268.71838164790785
1-6-14,0.98,1000,28,15.2,215.25584065407725,237.71914245189845,250.57280262316408,279.70483354616783,352.8057550150209,274.2612900867022
1-6-14,0.98,1000,29,15.04,343.70301066497643,421.0745701215311,250.57280262316408,279.70483354616783,352.8057550150209,311.5377411324163
1-6-14,0.98,1000,30,14.98,345.05254426200696,565.5251941595575,250.57280262316408,279.70483354616783,352.8057550150209,298.8599287995522
1-6-14,0.98,1000,31,15.04,350.14493406330797,446.1240651907856,250.57280262316408,279.70483354616783,352.8057550150209,300.35141886469984
1-6-14,0.98,1000,32,14.83,208.956897435084,297.8679033358184,250.57280262316408,279.70483354616783,352.8057550150209,213.2065442616309
1-6-14,0.98,1000,33,14.94,299.9733674652109,432.5736453668206,250.57280262316408,279.70483354616783,352.8057550150209,291.20334032623043
1-6-14,0.98,1000,34,15.01,313.8047946025407,431.3984226605184,250.57280262316408,279.70483354616783,352.8057550150209,286.86360891891894
1-6-14,0.98,1000,35,14.98,226.6226049719861,309.8891010551688,250.57280262316408,279.70483354616783,352.8057550150209,245.7788220858351
1-6-14,0.98,1000,36,14.99,208.88095127892817,260.5985904564018,250.57280262316408,279.70483354616783,352.8057550150209,188.04011952434303
1-6-14,0.98,1000,37,15.03,249.71744742376447,317.84721585973574,250.57280262316408,279.70483354616783,352.8057550150209,279.35077224544335
1-6-14,0.98,1000,38,15.21,229.56284660648075,249.8363352410124,250.57280262316408,279.70483354616783,352.8057550150209,230.84470248403628
1-6-14,0.98,1000,39,15.01,269.39923492189314,328.1763809126816,250.57280262316408,279.70483354616783,352.8057550150209,257.73962979310863
1-6-14,0.98,1000,40,15.04,248.5148958123694,302.85102298939546,250.57280262316408,279.70483354616783,352.8057550150209,218.5353028696765
1-6-14,0.98,1000,41,15.02,230.0350479918134,290.655434465965,250.57280262316408,279.70483354616783,352.8057550150209,217.1039890906679
1-6-14,0.98,1000,42,14.92,285.33915326060816,343.0487730096071,250.57280262316408,279.70483354616783,352.8057550150209,247.5792015608667
1-6-14,0.98,1000,43,14.94,306.2366627994012,434.00734680638726,250.57280262316408,279.70483354616783,352.8057550150209,258.8634440548168
1-6-14,0.98,1000,44,14.91,187.3066712492917,242.02541870639928,250.57280262316408,279.70483354616783,352.8057550150209,220.7623854449813
1-6-14,0.98,1000,45,15.02,235.7646359331783,310.4632769576567,250.57280262316408,279.70483354616783,352.8057550150209,226.52361855990975
1-6-14,0.98,1000,46,14.91,191.20791791223897,276.2583839199343,250.57280262316408,279.70483354616783,352.8057550150209,208.69289595012447
1-6-14,0.98,1000,47,15.03,244.1028889112295,306.6543166113736,250.57280262316408,279.70483354616783,352.8057550150209,225.53873381198417
1-6-14,0.98,1000,48,15.09,318.2375661619211,385.4646390760347,250.57280262316408,279.70483354616783,352.8057550150209,290.36698308783417
1-6-14,0.98,1000,49,15.01,162.6100451321728,182.6519012618587,250.57280262316408,279.70483354616783,352.8057550150209,149.053985628009
1-6-14,0.98,1000,50,14.93,249.37290336375153,313.5614877480051,250.57280262316408,279.70483354616783,352.8057550150209,207.6888570866984
1-6-14,0.98,1000,51,14.98,363.6586366431562,599.753164767471,250.57280262316408,279.70483354616783,352.8057550150209,288.43900455345266
1-6-14,0.98,1000,52,15.04,224.5363217168112,286.36598509388386,250.57280262316408,279.70483354616783,352.8057550150209,227.9279716248697
1-6-14,0.98,1000,53,15.09,281.3397873892536,349.1788888332025,250.57280262316408,279.70483354616783,352.8057550150209,273.3962874448446
1-6-14,0.98,1000,54,14.96,286.58987515642696,432.72151814552177,250.57280262316408,279.70483354616783,352.8057550150209,263.91491001757976
1-6-14,0.98,1000,55,14.95,185.4125386619049,254.13449788670096,250.57280262316408,279.70483354616783,352.8057550150209,205.6131776956275
1-6-14,0.98,1000,56,15.03,220.1925836550388,294.94515253717617,250.57280262316408,279.70483354616783,352.8057550150209,237.8389970111735
1-6-14,0.98,1000,57,14.97,309.4294497316799,459.52834636764095,250.57280262316408,279.70483354616783,352.8057550150209,303.93845020703753
1-6-14,0.98,1000,58,15.05,331.9879824151766,438.97790835002945,250.57280262316408,279.70483354616783,352.8057550150209,296.3338514374453
1-6-14,0.98,1000,59,15.06,189.57255020216775,233.14318652101528,250.57280262316408,279.70483354616783,352.8057550150209,179.0438405358512
1-6-14,0.98,1000,60,14.93,253.5550564066179,343.3982160157384,250.57280262316408,279.70483354616783,352.8057550150209,230.76467025856888
1-6-14,0.98,1000,61,14.99,226.9659202601213,282.87021800704383,250.57280262316408,279.70483354616783,352.8057550150209,211.51435580665947
1-6-14,0.98,1000,62,14.98,273.45965761840563,393.74744492338755,250.57280262316408,279.70483354616783,352.8057550150209,238.5089894867855
1-6-14,0.98,1000,63,15.11,237.7073729392996,282.3835782116539,250.57280262316408,279.70483354616783,352.8057550150209,238.77598597729988
1-6-14,0.98,1000,64,14.99,190.67206521546925,223.44130793443088,250.57280262316408,279.70483354616783,352.8057550150209,178.4593055789311
1-6-14,0.98,1000,65,14.99,320.7904662485857,466.5820070295385,250.57280262316408,279.70483354616783,352.8057550150209,324.69786555170674
1-6-14,0.98,1000,66,15.03,183.18971488094343,226.1064723003565,250.57280262316408,279.70483354616783,352.8057550150209,185.1641476543745
1-6-14,0.98,1000,67,14.92,172.95929448801192,231.33021465178817,250.57280262316408,279.70483354616783,352.8057550150209,205.47637002234836
1-6-14,0.98,1000,68,15.1,274.40929891558204,314.8464510244531,250.57280262316408,279.70483354616783,352.8057550150209,236.85223183399793
1-6-14,0.98,1000,69,15.02,221.28440309328175,296.0013650297609,250.57280262316408,279.70483354616783,352.8057550150209,206.2610229226061
1-6-14,0.98,1000,70,15.0,273.154093722716,368.9893854238958,250.57280262316408,279.70483354616783,352.8057550150209,251.0772731116738
1-6-14,0.98,1000,71,14.97,186.2119490428124,240.54251207796727,250.57280262316408,279.70483354616783,352.8057550150209,177.8261618718834
1-6-14,0.98,1000,76,15.06,200.6572329971554,239.97114475968823,250.57280262316408,279.70483354616783,352.8057550150209,199.08042708872588
1-6-14,0.98,1000,77,14.91,242.06716499758457,351.0186163156589,250.57280262316408,279.70483354616783,352.8057550150209,238.8196440803367
1-6-14,0.98,1000,78,15.0,185.13772095229064,246.23947870625065,250.57280262316408,279.70483354616783,352.8057550150209,172.69122494789158
1-6-14,0.98,1000,79,15.06,209.508963839098,270.1038978088549,250.57280262316408,279.70483354616783,352.8057550150209,269.62945321045225
1-6-14,0.98,1000,72,14.98,240.0056845208707,332.34458406805004,250.57280262316408,279.70483354616783,352.8057550150209,209.8633406622992
1-6-14,0.98,1000,73,14.95,275.67727392015917,391.2366933908191,250.57280262316408,279.70483354616783,352.8057550150209,269.7601460999759
1-6-14,0.98,1000,74,15.06,350.898114369537,403.25692533368897,250.57280262316408,279.70483354616783,352.8057550150209,351.86107380521673
1-6-14,0.98,1000,75,14.99,511.2054545100483,804.8643803551954,250.57280262316408,279.70483354616783,352.8057550150209,389.9514401748091
1-6-14,0.98,1000,80,15.09,186.2799324346841,217.80406583244468,250.57280262316408,279.70483354616783,352.8057550150209,247.4394386205436
1-6-14,0.98,1000,81,15.04,215.84416084494916,281.68784167135715,250.57280262316408,279.70483354616783,352.8057550150209,209.93409016041815
1-6-14,0.98,1000,82,15.04,322.97278621962835,412.4819536603747,250.57280262316408,279.70483354616783,352.8057550150209,331.4972463761973
1-6-14,0.98,1000,83,15.04,221.1568120318176,278.0754010265079,250.57280262316408,279.70483354616783,352.8057550150209,325.44999063598016
1-6-14,0.98,1000,84,14.91,177.27413263887135,243.32092926432537,250.57280262316408,279.70483354616783,352.8057550150209,215.773941441062
1-6-14,0.98,1000,85,14.99,241.41816996177673,302.21227046263346,250.57280262316408,279.70483354616783,352.8057550150209,270.7524039120385
1-6-14,0.98,1000,86,15.06,238.08376990388757,297.45769597423094,250.57280262316408,279.70483354616783,352.8057550150209,230.74182807399347
1-6-14,0.98,1000,87,14.85,236.3348592815788,339.5940131568568,250.57280262316408,279.70483354616783,352.8057550150209,257.55498220699474
1-6-14,0.98,1000,92,14.98,196.59646952267417,274.66192346994075,250.57280262316408,279.70483354616783,352.8057550150209,229.3263476188616
1-6-14,0.98,1000,93,15.19,184.8927090281042,194.3586538045465,250.57280262316408,279.70483354616783,352.8057550150209,208.5069427248155
1-6-14,0.98,1000,94,15.02,159.948791242182,187.88649163972755,250.57280262316408,279.70483354616783,352.8057550150209,175.96718849911937
1-6-14,0.98,1000,95,14.97,195.4631497356527,261.5397944428693,250.57280262316408,279.70483354616783,352.8057550150209,210.10890183856424
1-6-14,0.98,1000,88,15.06,435.8427084318535,621.8223192820773,250.57280262316408,279.70483354616783,352.8057550150209,384.1143871646048
1-6-14,0.98,1000,89,14.96,214.0425205017459,294.839186929789,250.57280262316408,279.70483354616783,352.8057550150209,208.35232207117744
1-6-14,0.98,1000,90,15.14,227.65791062646073,252.5664575357394,250.57280262316408,279.70483354616783,352.8057550150209,219.5723810532335
1-6-14,0.98,1000,91,15.02,288.03221562135366,408.4282392067902,250.57280262316408,279.70483354616783,352.8057550150209,265.3394320615211
1-6-14,0.98,1000,96,14.98,349.4187344194439,467.3020887435195,250.57280262316408,279.70483354616783,352.8057550150209,326.8154593699828
1-6-14,0.98,1000,97,15.0,227.91293438474403,275.36296887944934,250.57280262316408,279.70483354616783,352.8057550150209,206.3680952542354
1-6-14,0.98,1000,98,15.08,256.24830958372274,307.92914465454027,250.57280262316408,279.70483354616783,352.8057550150209,227.56324375633216
1-6-14,0.98,1000,99,15.03,264.85779365267706,342.438558695637,250.57280262316408,279.70483354616783,352.8057550150209,240.0456283912436
bounded-Pareto,0.8,10,4,13.52,35.81912343505864,32.49921698542355,25.377023477841497,130.47949197228297,40.16655460939188,27.052394533335978
bounded-Pareto,0.8,10,5,11.47,28.6938750026102,29.98837499216939,25.377023477841497,130.47949197228297,40.16655460939188,24.66216813882102
bounded-Pareto,0.8,10,6,10.21,28.227748888561138,28.533753186827077,25.377023477841497,130.47949197228297,40.16655460939188,24.468284275510424
bounded-Pareto,0.8,10,7,2.9,37.25983032455362,37.58097306895531,25.377023477841497,130.47949197228297,40.16655460939188,26.21458321002269
bounded-Pareto,0.8,10,0,3.42,38.6997080455898,42.00973574382872,25.377023477841497,130.47949197228297,40.16655460939188,26.810745419497316
bounded-Pareto,0.8,10,1,10.54,27.316399727585928,29.851559971156153,25.377023477841497,130.47949197228297,40.16655460939188,24.9901684560532
bounded-Pareto,0.8,10,2,13.84,34.00414603826613,34.87687637372536,25.377023477841497,130.47949197228297,40.16655460939188,27.938581054300435
bounded-Pareto,0.8,10,3,9.22,29.801684780452977,29.996521161397805,25.377023477841497,130.47949197228297,40.16655460939188,25.586857522510016
bounded-Pareto,0.8,10,8,18.89,28.049356977608863,28.85893249607535,25.377023477841497,130.47949197228297,40.16655460939188,24.898529496818966
bounded-Pareto,0.8,10,9,5.55,32.483604138170186,36.626541121621365,25.377023477841497,130.47949197228297,40.16655460939188,26.91417092107038
bounded-Pareto,0.8,10,10,7.51,30.008719133603403,30.76773018748855,25.377023477841497,130.47949197228297,40.16655460939188,24.656792744742788
bounded-Pareto,0.8,10,11,7.09,29.49764033070181,32.84091108762769,25.377023477841497,130.47949197228297,40.16655460939188,25.901784256438948
bounded-Pareto,0.8,10,12,5.88,28.897487284925873,32.88644497348772,25.377023477841497,130.47949197228297,40.16655460939188,24.681790715290557
bounded-Pareto,0.8,10,13,23.27,29.61039263733759,31.461298913456428,25.377023477841497,130.47949197228297,40.16655460939188,27.08004254995821
bounded-Pareto,0.8,10,14,7.42,29.893547129836907,34.17690997761433,25.377023477841497,130.47949197228297,40.16655460939188,25.980188679245284
bounded-Pareto,0.8,10,15,7.51,29.46124613639031,34.33907508118471,25.377023477841497,130.47949197228297,40.16655460939188,26.136236746351575
bounded-Pareto,0.8,10,16,9.95,27.54784947984395,31.726816685630688,25.377023477841497,130.47949197228297,40.16655460939188,25.114174252275685
bounded-Pareto,0.8,10,17,26.74,29.756192303242972,29.38062295145182,25.377023477841497,130.47949197228297,40.16655460939188,26.270049165156365
bounded-Pareto,0.8,10,18,4.45,31.062884970680376,32.81636175596434,25.377023477841497,130.47949197228297,40.16655460939188,24.778837256004497
bounded-Pareto,0.8,10,19,8.48,29.82857886977887,34.4649428992629,25.377023477841497,130.47949197228297,40.16655460939188,26.92053051597052
bounded-Pareto,0.8,10,20,11.8,30.588692887828163,31.178595322195708,25.377023477841497,130.47949197228297,40.16655460939188,26.21078319809069
