gen,best,pop_mean,sigma,seed,val,tier,arch
108,0.8102718512490406,0.8102718546781236,101.76261113972862,2,,tail_only,linear
109,0.8201826499390892,0.8201841083301327,122.87514991796743,2,,tail_only,linear
110,0.8160806226492394,0.8160806384255266,122.6964082192878,2,0.813388568898305,tail_only,linear
111,0.8166777596296297,0.8166783791770997,131.14213704151814,2,,tail_only,linear
112,0.8164902779991854,0.8164905783668994,162.87468987419774,2,,tail_only,linear
113,0.8208409610907011,0.8208412645368712,147.7122993723926,2,,tail_only,linear
114,0.8112495374361228,0.8112498412822655,131.958343135954,2,,tail_only,linear
115,0.8111095751041542,0.8111095756072889,146.69549818860543,2,,tail_only,linear
116,0.831376413838185,0.8997838384215515,146.54589533731146,2,,tail_only,linear
117,0.8173513496448537,0.81735184235047,115.27298755599595,2,,tail_only,linear
118,0.823984792754763,0.823984792754763,105.49302322382476,2,,tail_only,linear
119,0.8123156548918389,0.8123156548918389,85.2065628563977,2,,tail_only,linear
120,0.8150159075413745,0.8150159075413745,75.09032970845116,2,0.8133885684390975,tail_only,linear
1,0.8562033877222543,1.3569175886653122,0.995471431175016,0,0.89054975028084,no_hazard,linear
2,0.8556958950928946,0.9955176984792902,1.1260768125600509,0,,no_hazard,linear
3,0.8508103946075032,1.0143189225023808,1.2869474705197188,0,,no_hazard,linear
4,0.8358566497218235,0.8887019571907661,1.5140815959652878,0,,no_hazard,linear
5,0.8099612724883842,0.9104373328678526,1.6494449189490323,0,,no_hazard,linear
6,0.8186483926984741,0.8757571515655507,1.7303218863439749,0,,no_hazard,linear
7,0.8195819946944489,0.8632946320170174,1.7905893390713556,0,,no_hazard,linear
8,0.8040268037354017,0.8384437934799952,1.7861818670546736,0,,no_hazard,linear
9,0.8096642801665932,0.8447160068360657,1.8626684584902855,0,,no_hazard,linear
10,0.8111992484320623,0.8326097993635636,1.7716052859988505,0,0.8092525368063354,no_hazard,linear
11,0.8047604877964882,0.8275359900271783,1.833484368279608,0,,no_hazard,linear
12,0.8138631774218381,0.8251492531354394,1.8856504700137915,0,,no_hazard,linear
13,0.8153174324686021,0.8215110266199164,2.0981625688861376,0,,no_hazard,linear
14,0.8157479768138679,0.819297854518049,2.3901464224049476,0,,no_hazard,linear
15,0.7980656809052038,0.8007128063318449,2.837422243889702,0,,no_hazard,linear
16,0.8071054932583706,0.8108100333930788,3.025716047137011,0,,no_hazard,linear
17,0.8112924465242908,0.8155769628035499,3.193870476039463,0,,no_hazard,linear
18,0.8054628327220414,0.8074609021681494,3.1597906452762974,0,,no_hazard,linear
19,0.8032885228460487,0.8045789964771686,3.4067542281526166,0,,no_hazard,linear
20,0.8084052344774,0.8096239961396882,3.5404458451383367,0,0.809069337979813,no_hazard,linear
21,0.8140416204905985,0.8151092780587588,4.1536845457026805,0,,no_hazard,linear
22,0.8125776679661258,0.8132826659713734,5.172875601999859,0,,no_hazard,linear
23,0.8148554901660698,0.8178740211363079,5.943125892245135,0,,no_hazard,linear
24,0.811058060514406,0.8120759550285538,6.591893106331362,0,,no_hazard,linear
25,0.8062098461187944,0.807381690430633,6.9007669687995,0,,no_hazard,linear
26,0.8104036449576943,0.8111561298994803,7.522594857558008,0,,no_hazard,linear
27,0.8109030512266397,0.8121153736522774,7.694570206532319,0,,no_hazard,linear
28,0.8079917773513111,0.809305548699889,7.771680733628159,0,,no_hazard,linear
29,0.8242690397090513,0.8254937912450164,8.49540776166916,0,,no_hazard,linear
30,0.817897283216088,0.8184886137501358,9.80894603163286,0,0.8089772153833867,no_hazard,linear
31,0.8081029393971759,0.8092292999221089,10.692062054217953,0,,no_hazard,linear
32,0.8122710641819724,0.814765052353889,11.489617680747624,0,,no_hazard,linear
33,0.8092855890778162,0.8095946494613174,11.79318078838746,0,,no_hazard,linear
34,0.8063524480839603,0.806913706359141,11.193300113782067,0,,no_hazard,linear
35,0.8157634831852951,0.8167878614692038,12.952511298854104,0,,no_hazard,linear
36,0.8189714125785903,0.821212310052684,13.700357121693951,0,,no_hazard,linear
37,0.8105505215826003,0.8118284159447832,15.335674396591951,0,,no_hazard,linear
38,0.8163446588743171,0.8167416550450135,17.176044989633215,0,,no_hazard,linear
39,0.8080212816629653,0.8088621186961407,16.041738243998225,0,,no_hazard,linear
40,0.8160349166608272,0.8167495787249324,13.816284331515988,0,0.8087351171723995,no_hazard,linear
41,0.8085309085731158,0.8090775600350997,13.92258694928461,0,,no_hazard,linear
42,0.8106921709503445,0.8110816045769192,15.516771035519264,0,,no_hazard,linear
43,0.8117076084284384,0.8123832827227764,15.473795451220251,0,,no_hazard,linear
44,0.8094200985073807,0.8098697050847331,14.784854774152842,0,,no_hazard,linear
45,0.8032682815568704,0.8036926267422355,14.160704348738488,0,,no_hazard,linear
46,0.8155176970222631,0.8157599726328559,13.60822684401209,0,,no_hazard,linear
47,0.8115013687772974,0.8117442509871158,13.858502431371544,0,,no_hazard,linear
48,0.8117784502617376,0.8121089715050893,14.047729753640516,0,,no_hazard,linear
49,0.8203012708602273,0.8222947937844326,13.48625221307217,0,,no_hazard,linear
50,0.8128866276518112,0.8132723078798187,12.480126079462051,0,0.8087351164979788,no_hazard,linear
51,0.8121867045675646,0.8125519655508796,11.969008401381128,0,,no_hazard,linear
52,0.8121538144004379,0.812382089029885,10.61381176440737,0,,no_hazard,linear
53,0.8152376591205744,0.8154075125099758,9.8287539940319,0,,no_hazard,linear
54,0.8093209669183192,0.8096319402202928,10.401466855416755,0,,no_hazard,linear
55,0.8052558626272714,0.805557602062837,9.411462808731622,0,,no_hazard,linear
56,0.8230206232527447,0.8232093074775294,8.82497519850955,0,,no_hazard,linear
57,0.8114616335029445,0.8117214183686927,9.876515682247131,0,,no_hazard,linear
58,0.8153919082532666,0.8158165498099973,10.45939215386278,0,,no_hazard,linear
59,0.8014398262924203,0.8017040272368714,10.174939988927036,0,,no_hazard,linear
60,0.8101966010885302,0.8104305199562243,9.68702893757127,0,0.8085747486792154,no_hazard,linear
61,0.8139413676626234,0.8141801470841978,9.637807904320375,0,,no_hazard,linear
62,0.8082341011852205,0.8085759678935235,10.28846331234591,0,,no_hazard,linear
63,0.80551042881446,0.8056890167026352,10.139859744762449,0,,no_hazard,linear
64,0.8141243198763347,0.8143859598803411,9.632753645858212,0,,no_hazard,linear
65,0.8123442575984612,0.8127294091696484,10.130222278570232,0,,no_hazard,linear
66,0.8071996323363757,0.807284793735716,9.61757818867783,0,,no_hazard,linear
67,0.810643503091159,0.810815009862662,8.548324614591063,0,,no_hazard,linear
68,0.8096120692349946,0.8099145261028511,8.214979830892315,0,,no_hazard,linear
69,0.8045930902188136,0.8047546449700923,7.7251907669898765,0,,no_hazard,linear
70,0.8077946896925877,0.8079281168395567,7.349088707976618,0,0.8086246944012978,no_hazard,linear
71,0.8096296335720297,0.809791738188306,7.601869667176056,0,,no_hazard,linear
72,0.8040179075721496,0.8041424698089161,7.702807338267411,0,,no_hazard,linear
73,0.8088427666571856,0.8089855526711665,8.417963589094624,0,,no_hazard,linear
74,0.816625104661868,0.8167778098957617,7.271629356880291,0,,no_hazard,linear
75,0.8168186804011621,0.8169118853238406,7.4045794637550575,0,,no_hazard,linear
76,0.8108143073733778,0.8109172645743092,7.101347446112803,0,,no_hazard,linear
77,0.8091616346594879,0.8093968446690797,7.394495865742128,0,,no_hazard,linear
78,0.8129168964072531,0.81320275715529,6.975948428255696,0,,no_hazard,linear
79,0.808897036950865,0.8090441390705267,7.472554292544013,0,,no_hazard,linear
80,0.8130820239801284,0.8132760013032994,8.329442743386744,0,0.8086155503924063,no_hazard,linear
81,0.8206385821460426,0.8208523964740783,7.5327556882029665,0,,no_hazard,linear
82,0.8050438363834476,0.8051182179517014,7.807152544211909,0,,no_hazard,linear
83,0.8036567892306344,0.8039045145140027,8.33730225343075,0,,no_hazard,linear
84,0.8107267823052189,0.8108425440277378,8.35111167158334,0,,no_hazard,linear
85,0.8040161275303765,0.8042418560028597,9.029992309845523,0,,no_hazard,linear
86,0.8084511904079611,0.8086308491967189,8.80910921879665,0,,no_hazard,linear
87,0.8120068413933803,0.8121395377464808,8.254656687488996,0,,no_hazard,linear
88,0.8072404033050817,0.8074283669914214,8.204718714801583,0,,no_hazard,linear
89,0.8128416756803247,0.8131375774403327,8.576109692194212,0,,no_hazard,linear
90,0.8078333604622274,0.8080602466702322,9.56479679301784,0,0.8085751229171139,no_hazard,linear
91,0.810859130820361,0.8111853641936826,11.403023780044665,0,,no_hazard,linear
92,0.8250318534499954,0.8253525924016418,14.411274771883926,0,,no_hazard,linear
93,0.8043079302644388,0.8044423257543818,17.45782911091765,0,,no_hazard,linear
94,0.8071592903217015,0.8076200243136347,19.429060301457817,0,,no_hazard,linear
95,0.811474049967146,0.8116845013039,23.17297033115752,0,,no_hazard,linear
96,0.8090917648667859,0.8094966909875396,21.945364256683856,0,,no_hazard,linear
97,0.8098870842813592,0.810435755761213,21.104522991861067,0,,no_hazard,linear
98,0.8111161008097134,0.8114931843336874,19.14516671488201,0,,no_hazard,linear
99,0.8136270262141458,0.8138204159100685,18.52045702090563,0,,no_hazard,linear
100,0.8114417245747367,0.8116061419619466,16.554474844500625,0,0.8085631702439044,no_hazard,linear
101,0.8091982038866048,0.8092760205814571,17.064281515661975,0,,no_hazard,linear
102,0.8125897855011397,0.8127144761789344,15.941722013354532,0,,no_hazard,linear
103,0.8229756552532626,0.8231315313134084,14.522345241575014,0,,no_hazard,linear
104,0.8025736885178263,0.8026908267578794,15.05209839728614,0,,no_hazard,linear
105,0.8199758043976189,0.8200740215816194,15.910602157379074,0,,no_hazard,linear
106,0.812296132800252,0.8124734344195446,16.584106372163383,0,,no_hazard,linear
107,0.8089460774053707,0.8090694377033285,15.05537243585532,0,,no_hazard,linear
108,0.808931022648812,0.8090260369803086,16.360385456574605,0,,no_hazard,linear
109,0.8028057356724172,0.8029386262884657,16.76646315246742,0,,no_hazard,linear
110,0.81126338758353,0.8114159978580084,15.301022198053534,0,0.8085337995687776,no_hazard,linear
111,0.8070417458041119,0.8071591386982334,14.480382102409736,0,,no_hazard,linear
112,0.803786654110832,0.8040467314084603,15.132708699372982,0,,no_hazard,linear
113,0.8154338831863353,0.8155440088110841,16.127349157988103,0,,no_hazard,linear
114,0.8045723825150208,0.8046988314900274,17.908492767454213,0,,no_hazard,linear
115,0.8092400925523249,0.8095895931117576,18.42258312733287,0,,no_hazard,linear
116,0.8131494028159527,0.813304316952588,20.031191464683925,0,,no_hazard,linear
117,0.799704210180878,0.8000272371405646,22.380822173378817,0,,no_hazard,linear
118,0.8073773279866655,0.8079098134222975,25.885803423168852,0,,no_hazard,linear
119,0.8108433183853023,0.8110256376139263,28.259226006606028,0,,no_hazard,linear
120,0.8151443721235719,0.8154007969768473,32.459330153743714,0,0.80881824892942,no_hazard,linear
1,1.0309911872015478,1.4693295105416793,0.9403972587908108,1,0.9431353701839807,no_hazard,linear
2,0.8878588067484887,1.1555695777537052,1.015157205551271,1,,no_hazard,linear
3,0.815108377826214,0.9352885064739084,1.089136973200223,1,,no_hazard,linear
4,0.8165261946478796,0.891330901731969,1.2705547543425564,1,,no_hazard,linear
5,0.8270834940840452,0.8915341920124012,1.3266384605393884,1,,no_hazard,linear
6,0.8120293235333462,0.8551090440980056,1.3980348651347856,1,,no_hazard,linear
7,0.8074515002258928,0.8739205289746861,1.5729969101280548,1,,no_hazard,linear
8,0.814821015001266,0.840157801269086,1.8843877246396703,1,,no_hazard,linear
9,0.8182267085171151,0.8386679079187215,1.8851654220694416,1,,no_hazard,linear
10,0.8051642357473414,0.8183947299333809,2.159829448920351,1,0.8092991207488232,no_hazard,linear
11,0.81836969214003,0.8248558866352617,2.352895248177246,1,,no_hazard,linear
12,0.8219351812221081,0.8346783064113557,2.3885085775160273,1,,no_hazard,linear
13,0.8128305619252241,0.8176501307782446,2.591143895533337,1,,no_hazard,linear
14,0.8069264652872794,0.8222919398921722,2.8379197960720384,1,,no_hazard,linear
15,0.8147837917737435,0.8247005013336571,2.8172874923907365,1,,no_hazard,linear
16,0.8109038599629492,0.8193578813532466,3.675199098736762,1,,no_hazard,linear
17,0.8153860438470619,0.8199877143514037,4.4373531361986265,1,,no_hazard,linear
18,0.8144143010365754,0.8157694034144719,4.880736898926948,1,,no_hazard,linear
19,0.8149215849365246,0.8162898170676781,5.069336713529917,1,,no_hazard,linear
20,0.8227590491494776,0.8271555502282495,5.089393711423648,1,0.8087723158760951,no_hazard,linear
21,0.8063632207491097,0.8077341590841092,5.5226002674870704,1,,no_hazard,linear
22,0.8055982961007804,0.8076516762055885,5.592888994650548,1,,no_hazard,linear
23,0.8092004799797703,0.8107975873401089,5.620999748710809,1,,no_hazard,linear
24,0.8079640265222162,0.8086658648362675,5.225484526769766,1,,no_hazard,linear
25,0.8099980883989502,0.8111341961522496,5.14774780517689,1,,no_hazard,linear
26,0.8098804234332427,0.8102243017313451,5.384369717352812,1,,no_hazard,linear
27,0.8030849952616882,0.8035280377898246,5.706434658391855,1,,no_hazard,linear
28,0.8119118205442903,0.8128333433947281,5.304647072163728,1,,no_hazard,linear
29,0.8140232879484349,0.8146346966270263,5.216170718866111,1,,no_hazard,linear
30,0.8095293273033468,0.8101594600018264,4.751475439237871,1,0.8091104928706886,no_hazard,linear
31,0.81166991800673,0.8119529844043694,4.454761668079422,1,,no_hazard,linear
32,0.8123211255274132,0.8131673002403075,4.057558617332611,1,,no_hazard,linear
33,0.8147624134700906,0.8154660317919438,4.279021158275722,1,,no_hazard,linear
34,0.8096895776603508,0.8100389046619039,3.898765055744001,1,,no_hazard,linear
35,0.8149684685503824,0.8154353676476558,3.8121707628120465,1,,no_hazard,linear
36,0.8123228334603299,0.812487077576358,3.9808153338730055,1,,no_hazard,linear
37,0.8096981570114932,0.8100484093856526,3.851642735932331,1,,no_hazard,linear
38,0.8190041627375436,0.8193038890924692,3.4129069355743527,1,,no_hazard,linear
39,0.8077364416405299,0.8078964587000941,3.469023134864055,1,,no_hazard,linear
40,0.8073627153703758,0.807932237965245,3.517735372835892,1,0.808824796449901,no_hazard,linear
41,0.8137938313043098,0.8141402461080027,3.4320788794446893,1,,no_hazard,linear
42,0.8099812353046294,0.8103422426957756,3.238781175791885,1,,no_hazard,linear
43,0.8244949914856798,0.8249789134157842,3.5676627687670344,1,,no_hazard,linear
44,0.8120429806330693,0.8122985133113019,3.2028973097558264,1,,no_hazard,linear
45,0.8029063446385272,0.8030816771444202,3.087493407432208,1,,no_hazard,linear
46,0.8094039121533367,0.8097673238501157,3.058243141744621,1,,no_hazard,linear
47,0.812081942691927,0.8123109834410494,3.072154287413795,1,,no_hazard,linear
48,0.8166915326823441,0.8169264418681317,2.9131763811657048,1,,no_hazard,linear
49,0.8187951494209422,0.8191310501720944,2.8028046663292243,1,,no_hazard,linear
50,0.811735404225189,0.8118489048999742,2.9938131730089257,1,0.8086845630860875,no_hazard,linear
51,0.8165812653905974,0.8167075981638174,3.7356047032129234,1,,no_hazard,linear
52,0.8109269464421814,0.8112400017985868,4.3716351757601375,1,,no_hazard,linear
53,0.8143456027961411,0.8146079810493544,4.312478180993349,1,,no_hazard,linear
54,0.812145159664545,0.812561964107757,4.44370385329017,1,,no_hazard,linear
55,0.8153122582826893,0.8159988429982823,4.440500865096978,1,,no_hazard,linear
56,0.814646572454895,0.815069064701477,4.577257748254227,1,,no_hazard,linear
57,0.8105894886335718,0.8108668477792027,4.176867103912213,1,,no_hazard,linear
58,0.8025115777941982,0.8028165274545125,3.6585472719533434,1,,no_hazard,linear
59,0.8269967801368887,0.8272787145948161,3.3819196513254637,1,,no_hazard,linear
60,0.8060740310755811,0.806203194269905,3.083552464872285,1,0.8086025790377094,no_hazard,linear
61,0.8097295364842224,0.8098713912374012,2.8746071070223165,1,,no_hazard,linear
62,0.8056353803721596,0.8061694152236312,2.717143531309812,1,,no_hazard,linear
63,0.8114336400267015,0.8116525397006076,2.6532775614502,1,,no_hazard,linear
64,0.8088375393453684,0.80906796550809,2.910981473533144,1,,no_hazard,linear
65,0.8150968882683379,0.8153442527343757,2.881455014797873,1,,no_hazard,linear
66,0.8137369780438544,0.8139381850625458,2.934456749367236,1,,no_hazard,linear
67,0.7993033165638426,0.7994387140320823,3.125535060720954,1,,no_hazard,linear
68,0.809561217320516,0.8098570886014741,3.473869763074687,1,,no_hazard,linear
69,0.8055156522605529,0.8059579995926671,3.7965552124148383,1,,no_hazard,linear
70,0.8083559506326463,0.8085208269170536,4.133154588264831,1,0.8089744751530985,no_hazard,linear
71,0.8155517748567107,0.8157984038609136,4.241132875978006,1,,no_hazard,linear
72,0.8122072982580715,0.8127392871964458,4.33848238644365,1,,no_hazard,linear
73,0.8089085920671069,0.8091331821494319,4.782465528334725,1,,no_hazard,linear
74,0.8111572412182738,0.811505103123048,5.095674403772429,1,,no_hazard,linear
75,0.8114962013296833,0.8117828574963406,5.284254364391947,1,,no_hazard,linear
76,0.8174633795876942,0.8180523476939994,5.159706082470338,1,,no_hazard,linear
77,0.8169385571765376,0.81718071205871,5.097762186041937,1,,no_hazard,linear
78,0.8093781881501292,0.809743994190148,5.516512002979877,1,,no_hazard,linear
79,0.8086346404616769,0.8088496731093312,5.827224798326078,1,,no_hazard,linear
80,0.8170083788138802,0.8173599555765912,5.549486689957567,1,0.8088670337180712,no_hazard,linear
81,0.8063871496510462,0.8067418811336715,6.166263954398424,1,,no_hazard,linear
82,0.8113204709119044,0.8122682755011272,5.817743268368873,1,,no_hazard,linear
83,0.8150748540959971,0.8156104309993134,5.7798480692815515,1,,no_hazard,linear
84,0.8096180418453574,0.8100393846572324,5.425148242646257,1,,no_hazard,linear
85,0.811018757877717,0.8116233004764957,4.942919524955162,1,,no_hazard,linear
86,0.8235116976267183,0.8242280259997199,5.488015629182357,1,,no_hazard,linear
87,0.8024703793515586,0.8028014513235395,4.976569752531438,1,,no_hazard,linear
88,0.8128844148378895,0.8131328401875042,4.8328812816926146,1,,no_hazard,linear
89,0.8055751250861232,0.8058129576862619,5.4278739798996325,1,,no_hazard,linear
90,0.8101534290231134,0.810452244648779,6.33076420731166,1,0.8087598957481713,no_hazard,linear
91,0.8191367857975973,0.8195057045789018,6.608123562513888,1,,no_hazard,linear
92,0.8175189171435233,0.8179432802624924,6.269271110216656,1,,no_hazard,linear
93,0.8155981544438902,0.8158575315304064,6.8753978942544025,1,,no_hazard,linear
94,0.8123253266963106,0.8130750384692124,7.041946510208976,1,,no_hazard,linear
95,0.8100615807344429,0.8105643622476008,6.660915816571836,1,,no_hazard,linear
96,0.8128427304556877,0.8134742828672575,6.399290278578528,1,,no_hazard,linear
97,0.8105399269361235,0.8109156654770378,6.079620948512746,1,,no_hazard,linear
98,0.814959947985152,0.8155348662345191,6.050909496924844,1,,no_hazard,linear
99,0.810740136691269,0.8111499991083628,5.5148476427758055,1,,no_hazard,linear
100,0.8234716970291838,0.8238356899220755,5.193463425504873,1,0.8089272316420744,no_hazard,linear
101,0.8187752600854084,0.8193064430433425,5.5535068837605825,1,,no_hazard,linear
102,0.8027365822074496,0.8032080182597235,5.432871244699236,1,,no_hazard,linear
103,0.8055636700764909,0.8058269368503899,5.816772825958295,1,,no_hazard,linear
104,0.8124849460069239,0.8126775927378571,7.09508597778061,1,,no_hazard,linear
105,0.8116308953578486,0.8121375235750418,7.625189054422696,1,,no_hazard,linear
106,0.8157650558911983,0.8161029135124167,8.028628483521587,1,,no_hazard,linear
107,0.8062891789303295,0.8072244398291222,8.216312108734812,1,,no_hazard,linear
108,0.8096141420889463,0.8189940836641398,9.008007791808032,1,,no_hazard,linear
109,0.809663029792461,0.8102768648866813,9.27507779301545,1,,no_hazard,linear
110,0.813979725559625,0.816019531322061,10.049090881452823,1,0.808723985868829,no_hazard,linear
111,0.7970842739043036,0.7974470830502677,9.560141240889578,1,,no_hazard,linear
112,0.8079105462180987,0.8084222805501284,8.608261649400852,1,,no_hazard,linear
113,0.8098717561451195,0.8101442759530115,8.356929292915687,1,,no_hazard,linear
114,0.8034782720649299,0.8038121513572001,8.243605389724797,1,,no_hazard,linear
115,0.807629459976547,0.8078628184298311,8.32504130663089,1,,no_hazard,linear
116,0.8018230459085736,0.8019315415579605,8.218941374788567,1,,no_hazard,linear
117,0.816243006645193,0.8166548994202473,8.177736239741643,1,,no_hazard,linear
118,0.8085061318293514,0.8088457713831814,8.014502356435022,1,,no_hazard,linear
119,0.8183476727586569,0.8184520152780361,7.802625403084179,1,,no_hazard,linear
120,0.8195603743748238,0.8197916743587998,7.451305891327784,1,0.8086484985978886,no_hazard,linear
1,0.9283033880522816,1.3118718039039865,1.0550279946227583,2,0.8834161143316255,no_hazard,linear
2,0.8860870357341633,1.0901798491998862,1.131795539719673,2,,no_hazard,linear
3,0.8555962922693519,0.9994487447094104,1.275518256682738,2,,no_hazard,linear
4,0.812723093524907,0.9026765557778172,1.486397150496741,2,,no_hazard,linear
5,0.8220207347197734,0.902548356673446,1.7465618614842555,2,,no_hazard,linear
6,0.8322569952685753,0.914269629956724,2.029183235880885,2,,no_hazard,linear
7,0.8140301511969796,0.8627619498853236,2.203050375986957,2,,no_hazard,linear
8,0.801686818589278,0.8478536124681655,2.461133416693773,2,,no_hazard,linear
9,0.8115222681597433,0.8318078702835985,2.6257737734870132,2,,no_hazard,linear
10,0.8206838346099088,0.8674731578484539,2.7796124698767146,2,0.8099444350476763,no_hazard,linear
11,0.8103296443514063,0.8224145069728027,2.9501890324737263,2,,no_hazard,linear
12,0.817399447806249,0.8324048543594675,3.300574069008866,2,,no_hazard,linear
13,0.8126722434479903,0.8208704364804127,3.2345996749785666,2,,no_hazard,linear
14,0.8140108089222216,0.8170407726160449,3.6576148721614743,2,,no_hazard,linear
15,0.8166012470324602,0.8205202956456045,3.6822503839704672,2,,no_hazard,linear
16,0.8144193376340295,0.8190185543961517,3.971844330226864,2,,no_hazard,linear
17,0.8085117176820118,0.8098309988353388,4.571878660559587,2,,no_hazard,linear
18,0.8116964574660819,0.8127129444186371,5.043895209835058,2,,no_hazard,linear
19,0.809850081213668,0.8125582048336298,4.8072203038912145,2,,no_hazard,linear
20,0.8094024539294422,0.8121018762347127,5.296219865122069,2,0.8095769246148108,no_hazard,linear
21,0.8071032397995107,0.8084835910673326,5.342415397581479,2,,no_hazard,linear
22,0.8071066970291307,0.8076872526728333,5.269903300044318,2,,no_hazard,linear
23,0.8142244022646321,0.814752388430239,6.011884458895295,2,,no_hazard,linear
24,0.8179856453940252,0.8199478961407176,6.7517204409540295,2,,no_hazard,linear
25,0.8085344745558913,0.8096395935728432,6.849426936882515,2,,no_hazard,linear
26,0.803979835083244,0.8059120059645548,7.420242394904564,2,,no_hazard,linear
27,0.8033047381470617,0.8075107121761249,8.546725740468922,2,,no_hazard,linear
28,0.8176116244523319,0.8187907589947184,8.92584371723469,2,,no_hazard,linear
29,0.8146063199950659,0.8150318738585056,9.552236618685845,2,,no_hazard,linear
30,0.8150969528216234,0.817550444595361,11.279084439247494,2,0.8092383404441832,no_hazard,linear
31,0.8242750602727131,0.8251959658954291,12.024572308578277,2,,no_hazard,linear
32,0.8069754743426012,0.80967078452415,11.92382416040147,2,,no_hazard,linear
33,0.8023169435499327,0.8026688193128664,10.579758629723525,2,,no_hazard,linear
34,0.8065753379079241,0.8089245237230817,10.624203968517078,2,,no_hazard,linear
35,0.8061423257311244,0.8078419859147439,10.67876446111608,2,,no_hazard,linear
36,0.8130194355408396,0.8132521497635181,11.302230360944693,2,,no_hazard,linear
37,0.8087862737824284,0.8090696092437409,12.21780699701167,2,,no_hazard,linear
38,0.8042714815006409,0.8046031285812925,12.405662512428332,2,,no_hazard,linear
39,0.8094503550205885,0.8098724716097547,12.93551800895484,2,,no_hazard,linear
40,0.8126900291660984,0.8129784316531564,13.442393984880187,2,0.8090567709036535,no_hazard,linear
41,0.8127116685556769,0.8130740037689032,14.0401811598083,2,,no_hazard,linear
42,0.8206066824852807,0.8207586576175789,12.874101934440157,2,,no_hazard,linear
43,0.8025008651886093,0.8029673085708777,12.949436359817769,2,,no_hazard,linear
44,0.8035428810979447,0.803651181739859,13.19879385412578,2,,no_hazard,linear
45,0.8154120748781948,0.8156104372492785,12.182155407442028,2,,no_hazard,linear
46,0.819833236921295,0.8201063432227869,11.21266083881037,2,,no_hazard,linear
47,0.8188396622943038,0.8189820828570409,10.982165160119228,2,,no_hazard,linear
48,0.82352474865929,0.8237253156124514,11.620875214089123,2,,no_hazard,linear
49,0.8130293410232625,0.813180029100901,11.54304181656866,2,,no_hazard,linear
50,0.8075585707132575,0.8081796704121729,13.573996887679064,2,0.8087082417134932,no_hazard,linear
51,0.8046032192543296,0.8049418643601227,13.917892780828112,2,,no_hazard,linear
52,0.8127388052293667,0.8130253297026759,16.062746629993473,2,,no_hazard,linear
53,0.8075356775311919,0.8084023182547075,17.802942018191764,2,,no_hazard,linear
54,0.8082911083973252,0.8093249619174778,18.017099975410652,2,,no_hazard,linear
55,0.8085172361319232,0.8089021471916712,18.40315402507245,2,,no_hazard,linear
56,0.814687708477644,0.8149890365478385,18.521631142978276,2,,no_hazard,linear
57,0.8089367432275647,0.8090916014885985,18.52344274502279,2,,no_hazard,linear
58,0.8129387333110666,0.8131812741745785,19.591931133284376,2,,no_hazard,linear
59,0.8101688433974918,0.810564295872988,22.07185013599413,2,,no_hazard,linear
60,0.814637397096122,0.8148637465545111,24.900649330094385,2,0.8088172143778881,no_hazard,linear
61,0.8144571678761974,0.8148344447103434,27.263156479664097,2,,no_hazard,linear
62,0.8158634522923562,0.8164499331088895,27.42571281449981,2,,no_hazard,linear
63,0.8107063148286999,0.8112034635159335,25.856333682092536,2,,no_hazard,linear
64,0.8071325617531577,0.8077133299777406,26.047814554556044,2,,no_hazard,linear
65,0.8111631793705445,0.8117922261333987,23.499302731464287,2,,no_hazard,linear
66,0.8222771579884239,0.8224866154924682,22.305498887047857,2,,no_hazard,linear
67,0.8103920146258139,0.8106139387452086,22.467407248427545,2,,no_hazard,linear
68,0.8135444636243451,0.8137168320626051,23.918384999244633,2,,no_hazard,linear
69,0.813461850490529,0.8136178047268857,28.09184486037829,2,,no_hazard,linear
70,0.8177745943300958,0.8181260771255419,32.9758419647693,2,0.8086307771562341,no_hazard,linear
71,0.8024472472851378,0.8029326191748449,37.89971893491366,2,,no_hazard,linear
72,0.8110972555189003,0.8118479576511778,42.987782821620655,2,,no_hazard,linear
73,0.8084304144803311,0.808778870462702,46.79033493796183,2,,no_hazard,linear
74,0.809477806514571,0.8099510520325511,46.58974079213285,2,,no_hazard,linear
75,0.8119383546630579,0.8127013459154836,46.77351633230168,2,,no_hazard,linear
76,0.8121618916210022,0.8127406557315624,46.27649699926695,2,,no_hazard,linear
77,0.813845780706143,0.8141808342546208,43.58619091541327,2,,no_hazard,linear
78,0.8085894678544594,0.8090688848206411,43.49533085068965,2,,no_hazard,linear
79,0.8076852979001699,0.8085147059136351,42.74822191047837,2,,no_hazard,linear
80,0.8057993847427525,0.8061890803480618,42.41569170690658,2,0.8086312058727514,no_hazard,linear
81,0.808231126857281,0.8085454833856687,47.32981670662572,2,,no_hazard,linear
82,0.8053348744152407,0.8061705878284607,50.38447155329661,2,,no_hazard,linear
83,0.8090540896642274,0.8100397326394493,51.445158345764106,2,,no_hazard,linear
84,0.8097143618245897,0.8102997956285859,48.90685360344403,2,,no_hazard,linear
85,0.8126071359498857,0.8131043279126058,51.03165476609077,2,,no_hazard,linear
86,0.8169242275674284,0.8171793048330638,48.26611677038204,2,,no_hazard,linear
87,0.8111020550470023,0.8114902408211723,50.079740895025274,2,,no_hazard,linear
88,0.8050721421947049,0.8054549227975982,53.12597560013019,2,,no_hazard,linear
89,0.8097061691532671,0.8099449927983007,64.1504037105195,2,,no_hazard,linear
